0.036563 0.012708 0.007813 0.015105 0.002397 0.000625 0.000104 0.000208 0.000209 0.000208 0.000104 0 0.002606 0.000938 0.000208 0 0.019408 0.083143 0.093025 0.098651 0.078459 0.182084 0.012293 0.005422 0.099688 0.023959 0.006876 0.003335 0.16698 0.024375 0.012814 0.009795 0.008229 0.015001 0.005208 0.023856 0.002292 0.014479 0 0.00646 0 0.000522 0 0.003439 0 0.000104 0 0.000208 0.114609 0.056989 0.113464 0.078032 0.000833 0.110116 0.009479 0.088962 0.109271 0.041563 0.121875 0.042293 0.014792 0.011251 0 0.006777 2.06722 0.249978 0.528934 -0.228648 0.765756 0.797196 -0.012663 -0.42418 -0.517013 -0.520384 -0.541127 -0.521293 -0.538027 -0.291699 0.470651 0.091996 0.22682 -0.218537 -0.683163 -0.543625 -0.724256 -0.579629 -0.841138 -0.752063 -0.822862
0.000105 0.002188 0.003125 0.002813 0.002505 0.011045 0.01125 0.001146 0.005226 0.003339 0.000104 0 0.005145 0.005939 0.000208 0 0.003775 0.057294 0.409688 0.471771 0.000625 0.001146 0.000208 0 0.000313 0.000104 0.000104 0 0.000313 0.000625 0 0 0.005211 0.001252 0.002087 0.007292 0.006458 0.000208 0.007708 0.003958 0.002103 0.009286 0.001475 0.006785 0 0.000104 0 0.000208 0.003024 0.038758 0.002089 0.01897 0.233021 0.199584 0.236354 0.212708 0.000208 0.000729 0.000313 0.000104 0 0.000104 0 0 1.14459 -1.45522 -1.34727 1.67286 -1.10892 -1.20702 2.10026 -2.00747 -2.00075 0.983914 1.23208 1.07219 1.08464 -0.714049 -1.28135 -1.18783 -1.10331 0.819659 1.61008 1.40002 1.40029 1.80016 2.19811 2.06949 2.06747
0.145426 0.128127 0.011877 0.01271 0.192006 0.120748 0.094482 0.03323 0.058026 0.021678 0.018856 0.016252 0.034482 0.006254 0.001981 0.003231 0.020627 0.015626 0.003959 0.005522 0.005 0.01021 0.005729 0.005209 0.002188 0.002396 0.001875 0.001667 0.008126 0.007709 0.002604 0.002292 0.138344 0.14387 0.137204 0.166889 0.030627 0.054377 0.053231 0.014064 0.016361 0.028858 0.032506 0.042714 0.009795 0.019273 0.003855 0.007397 0.026564 0.001355 0.017188 0.006356 0.010626 0.00198 0.00375 0.004063 0.011563 0.000313 0.002084 0.006459 0.006146 0 0.000209 0.002084 -1.00331 -0.242546 0.006531 -0.459261 0.522332 0.712613 -0.785124 0.301076 0.296848 -0.42432 -0.391383 -0.389446 -0.410732 -0.053281 -0.380885 -0.38347 0.144486 -0.028963 0.011114 -0.061466 -0.254488 -0.50434 -0.44457 -0.459077 -0.608388
0.045003 0.196778 0.033241 0.003243 0.145318 0.313871 0.047408 0.004904 0.040939 0.015839 0.011253 0.009797 0.028543 0.000522 0 0 0.071042 0.02198 0.000521 0.001146 0.004792 0.000105 0 0.000105 0.000521 0 0 0 0.000938 0.001042 0.001251 1e-06 0.218238 0.103447 0.217819 0.161467 0.013866 0.00772 0.020948 0.046262 0.015417 0.041669 0.007295 0.021461 0.000105 0.000105 5e-06 0.020835 0.000209 0.093855 0.003854 1e-06 0 0.001771 0 0 0.000938 0.001459 0.000104 0 0.001253 0 0 0 -1.11202 -0.648865 -0.589782 -0.544541 -0.622789 -0.669469 -1.23983 -0.901307 -0.356 0.373163 0.415621 0.382628 0.345072 0.342303 -0.00966 0.172381 0.025272 -0.031563 0.322189 0.332802 0.253705 0.544831 0.732908 0.71447 0.692207
0.011148 0.010938 0.007709 0.01 0.041881 0.057189 0.071563 0.021979 0.045213 0.147343 0.163752 0.024583 0.036876 0.083244 0.031986 0.004063 0.085104 0.039902 0.036772 0.017188 0.001772 0.005521 0.015313 0.023958 0.000313 0.000417 0.000833 0.000521 0.000418 0.001354 0.000833 0.000417 0.022293 0.052092 0.010521 0.03625 0.032397 0.039063 0.022604 0.017188 0.063976 0.058548 0.113151 0.077002 0.108438 0.033966 0.071354 0.010626 0.010422 0.065105 0.016771 0.040001 0.00875 0.001251 0.015625 0.067604 0.002083 2e-06 0 0.000417 0.001667 0 0 0.000937 -0.086685 -0.543868 -0.734726 0.248457 0.482746 0.408762 -1.82942 -0.551402 -0.341407 0.771045 0.616722 0.62139 0.612353 -0.640584 -0.481057 -0.634772 -0.551509 1.0861 0.897091 1.05279 1.00464 1.22774 1.08815 1.1563 1.12609
0.004906 0.007099 0.013803 0.015327 0.056147 0.335313 0.118337 0.040835 0.008021 0.014687 0.263438 0.016979 0.01 0.004688 0.029167 0.02375 0.026146 0.000313 0 0.000104 0.001563 0.000938 0.000313 0.000625 0.000313 0.000729 0.000625 0.001354 0.001253 0.00125 0.000938 0.001146 0.074382 0.083865 0.067295 0.177923 0.020018 0.026263 0.078356 0.063665 0.007292 0.020625 0.006771 0.002708 0.138021 0.093125 0.096562 0.005625 0.002188 0.026042 0.000729 0 0.000833 0 0.000208 0 0.003335 0.000106 0.000104 0 0.003958 0 0 0.000104 -0.953804 -0.899795 -0.927215 0.460726 -0.23819 -0.342974 -0.138414 1.01809 0.927508 -0.378297 -0.342644 -0.329105 -0.335471 -0.124894 -0.192275 -0.308087 -0.149743 -0.282005 -0.100181 0.0064 -0.089882 -0.573466 -0.500021 -0.440321 -0.508549
0.00073 0.257086 0.209274 0.000731 0.002605 0.122609 0.036358 0.002085 0.000522 0.081366 0.068565 0.022921 1e-06 1.5e-05 2.3e-05 4e-06 0 1e-06 0 0 0 0 0 0 0 0 0 0 0 0.045938 0.129583 0.019688 0.058231 0.054377 0.133753 0.136669 0.051251 0.146668 0.004064 0.046464 0.019906 0.006256 0.042298 0.013443 0.03397 0.015433 0.021785 0.020325 0 0 0 0 0 0 0 0 0.004479 0.000521 0.024896 0.016042 0.082188 0.026771 0.023229 0.017083 -0.582091 1.646 1.93145 0.536109 -1.48123 -1.67958 1.20187 -1.81948 -2.01824 -0.36162 -0.259833 -0.276938 -0.3027 0.12803 -0.707326 -0.729056 -0.284404 -0.979411 -0.382388 -0.418095 -0.685482 0.077716 0.428098 0.417866 0.308397
0.008855 0.000939 2e-06 2e-06 0.025105 0.003335 1e-06 1e-06 0.035209 0.001881 7e-06 0.000108 0.152709 0.06209 0.021674 0.005317 0.372917 0.095837 0.047196 0.121475 0.010834 0.001772 0.003231 0.026579 0.000625 1e-06 2e-06 2e-06 0.001563 1e-06 0.000731 0.000105 0.001042 0.000523 0.029271 0.007397 1e-06 4e-06 0 2e-06 0.062503 0.045422 0.053856 0.090108 0.006462 0.00303 4e-06 0.01761 0.040419 0.198439 0.107605 0.134898 0.138761 0.002609 0.057101 9e-06 1e-06 1e-06 0.002188 1e-06 0.000838 0 1e-06 1e-06 0.943213 -1.216 -1.27213 -0.424933 1.02488 1.22781 -1.22852 -1.19785 -1.25263 -0.062019 0.025686 -0.075377 -0.028747 -1.14797 -1.38091 -1.32058 -1.41291 1.11518 1.52508 1.26421 1.43683 0.779595 0.926196 0.778045 0.885044
0.000324 0.001162 0.007404 0.017086 0.000424 0.005436 0.045423 0.033752 0.000834 0.011563 0.011979 0.011979 0.001147 0.005625 0.003333 0.001771 0.000325 0.005001 0.03625 0.666146 0.00053 0.003335 0.010729 0.035625 0.000106 0.002292 0.004479 0.008958 0.000211 0.001563 0.019792 0.045521 0.002513 0.00085 0.000217 0.003767 0.028856 0.00355 0.006668 0.06459 0.004272 0.000625 0.000938 0.013333 0.003021 0.00375 0.001146 0.021146 0.001571 0.00375 0.000535 0.003335 0.150729 0.224479 0.231042 0.1425 0.001877 0.00198 0.00021 0.000105 0.057188 0.011042 0.009271 0.00125 1.27666 -0.25266 -0.147208 2.40211 -1.16098 -1.25289 1.50097 -0.307455 -0.083021 0.189529 0.292748 0.257422 0.275047 -0.504844 -1.22614 -0.964693 -0.907674 0.8288 1.51802 1.30969 1.33349 0.649256 1.00625 0.870502 0.886448
0.002396 0.000106 3e-06 3e-06 0.00625 0.001355 1e-06 0.000104 0.001979 0.000417 0.000208 0.000208 0.003021 0.000104 0 0 0.015625 0.327816 0.496414 0.000855 0.011563 0.041877 0.086876 0.001042 0.001563 1e-06 0 0 0.000313 1e-06 1e-06 1e-06 1e-06 0.00625 0.000521 0.003334 3e-06 0.000106 1e-06 1e-06 0 0.003542 0.000104 0.001875 0 0.000313 0 0.000105 0.020105 0.196667 0.018126 0.161982 0.229914 0.042002 0.231273 0.081998 1e-06 0.001146 0 0.00073 2e-06 0 0 0 1.63416 -1.77547 -1.65591 0.457009 -1.88244 -1.8805 1.83662 -1.99178 -1.63333 2.05698 2.02199 2.07507 2.05889 -0.987623 -0.812263 -1.00448 -0.861185 1.59586 1.84006 1.95452 1.91941 2.32404 2.37314 2.42462 2.39723
0.0624 0.35011 0.0025 0 0.513302 0.064708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003125 0.003958 0 0 0.242943 0.250026 0.247526 0.250026 0.001042 0 0.001458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006042 0 0.001042 0 0 0 0 0 -1.70128 -1.50834 -1.03214 -1.05929 -2.22195 -2.7776 0.34429 -1.91629 -2.26512 -0.355281 -0.191752 -0.26348 -0.302884 -0.90812 -1.36186 -1.36044 -1.27722 0.017535 0.819647 0.555401 0.318292 0.258838 0.659662 0.562617 0.446535
0.023856 0.034177 0.009499 0.006168 0.001042 0.001147 0.000211 0.001994 0.002292 0.00125 0.000208 0.000625 0.004063 0.011354 0.002604 0.001771 0.000833 0.006042 0.009271 0.025938 0.019896 0.187917 0.103125 0.325312 0.018542 0.01073 0.061251 0.016667 0.046979 0.049587 0.009809 0.005947 0.005106 0.006983 0.012193 0.035939 0.001155 0.002301 0.000226 0.014189 0 0 0.000104 0.018854 0 0.000729 0 0.004479 0.065417 0.105729 0.024063 0.019479 0.162292 0.056979 0.170521 0.073854 0.014897 0.025836 0.040313 0.044792 0.001159 0.051469 0.002606 0.038439 1.93962 0.088927 0.459533 1.25975 1.15496 0.949533 -1.53229 0.86366 1.01433 2.77103 2.80083 2.83836 2.82367 -0.664676 -0.661007 -0.910049 -0.840269 0.996066 1.25763 1.43066 1.40271 1.93958 2.05696 2.11525 2.08979
0.059312 0.179694 0.117089 0.019495 0.123126 0.332398 0.065627 0.011253 0.004063 0.005417 0.002917 0.009689 0.003021 0.004584 0.001459 0.002292 0.000834 0.013125 0.001668 0.002918 0.002293 0.00969 0.004376 0.001252 0.001876 0.002711 0.000418 0.00021 0.003543 0.009272 0.004065 0.000421 0.134079 0.215643 0.143967 0.200841 0.049482 0.033023 0.081989 0.048969 0.009583 0.000104 0.007188 0.000209 0.015834 1e-06 0.000522 1e-06 0.023126 0.000521 0.002293 1e-06 0.007189 1e-06 0.003022 1e-06 0.009272 0.00073 0.007398 2e-06 0.00146 2e-06 0.003648 3e-06 -1.4007 -0.555446 -0.080646 -0.127298 -0.534841 -0.579385 0.132612 0.111231 0.035355 -0.680462 -0.624626 -0.603263 -0.608082 1.07626 0.928519 0.856787 1.02969 -1.58406 -1.41525 -1.28983 -1.40946 -1.40426 -1.26665 -1.23364 -1.2767
0.055215 0.131775 0.091165 0.053453 0.095417 0.020417 0.002813 0.00073 0.193126 0.003751 1e-06 2e-06 0.294272 0.002505 0.000107 0.000108 0.007813 0.000938 0.000209 0.000315 0.0025 0.000314 0.000105 0.00042 0.002605 0.001251 0.00073 0.000313 0.005627 0.016569 0.010634 0.004904 0.078753 0.136877 0.006567 0.080627 0.054074 0.076467 6e-06 0.017616 0.093855 0.024068 0.22698 0.148751 0.000211 7e-06 1e-06 0 0.003646 1e-06 0.005105 0.002813 0.001042 1e-06 4e-06 2e-06 0.008646 0.00823 0.008962 0.000214 0.009799 0.004376 0.002402 4e-06 -0.644407 0.022111 0.129311 -0.835005 0.216574 0.458928 0.463168 0.740675 0.652381 -0.687399 -0.63132 -0.606518 -0.606316 0.71118 0.466039 0.24769 0.211965 -1.47575 -1.25836 -1.07851 -1.07707 -1.41172 -1.2654 -1.18387 -1.17753
0.000938 0.000736 0.005755 0.006373 0.004275 0.058766 0.313355 0.583232 0.00073 0.002814 0.000521 0.003854 0.000521 0.000522 0.000209 0 0.002292 0.00073 0.000417 0.000313 0.006354 0.002813 0.000625 0.002917 0.000208 0 0 0.000104 0.000521 0.000104 0 0.000104 0.010112 0.016568 0.006569 0.031466 0.23189 0.231164 0.235957 0.209705 0.000419 0.002188 0.000833 0.001147 0.000105 0.000105 0.001667 0.002709 0.0075 0 0.004479 0.000208 0 0 0.000104 0.004167 0 0 0.000417 0.000417 0 0 0 0.000208 -1.34034 -1.57329 -1.38849 1.97073 -0.832826 -0.845272 0.037388 -0.15546 -0.215018 -0.447953 -0.422132 -0.440336 -0.417126 -0.746797 -0.791153 -0.760018 -0.883358 0.200359 0.296257 0.172828 0.268247 -0.324381 -0.300402 -0.357658 -0.290912
0.005106 0.013031 0.020649 0.158446 0.018543 0.060525 0.064901 0.016254 0.018439 0.032295 0.020002 0.010314 0.056877 0.088544 0.002396 0.001563 0.021252 0.384169 0.001251 0.000418 0.001148 4e-06 1e-06 8e-06 0.000105 0.000105 0 0 0.001251 0.000627 0.000837 0.001043 0.005525 0.019691 0.007088 0.0649 0.055215 0.033767 0.101258 0.070011 0.007817 0.110001 0.005106 0.073231 2e-06 0.013855 0 0.020418 0.18146 0.071875 0.135422 0.017816 6e-06 0.000833 0.000734 0.000105 1e-06 1e-06 0.000418 0.001668 1e-06 3e-06 0 0.001877 -0.139076 -0.097293 -0.388446 0.307336 0.25859 0.181244 1.01836 1.39299 1.29483 -0.244708 -0.169404 -0.187026 -0.192748 -0.893295 -1.27747 -1.2816 -1.07537 0.779208 1.31422 1.17672 1.04334 0.106113 0.363359 0.309662 0.223857
0.084588 0.066773 0.027294 0.051258 0.03584 0.065008 0.040213 0.027817 0.00282 0.006467 0.00386 0.022924 0.00344 0.004795 0.004586 0.007087 0.004063 0.013439 0.111773 0.056669 0.015625 0.095314 0.160001 0.062814 0.004167 0.001667 0.002188 0.001563 0.007709 0.003022 0.002293 0.003028 0.043024 0.083547 0.043442 0.082195 0.018756 0.094273 0.003132 0.030421 0.005524 0.00574 0.003231 0.003027 0.00407 0.027503 0.000213 0.00667 0.048021 0.010625 0.053439 0.016356 0.125835 0.01823 0.142712 0.104481 0.003959 0.003021 0.003752 0.005834 0.000836 0.007087 0.000106 0.001042 0.252998 0.718349 0.393222 0.781439 1.01123 0.990216 -0.081764 1.68124 1.57569 -0.243426 -0.183855 -0.216022 -0.230291 1.11696 0.06853 0.366244 0.922594 -0.178133 0.142279 -0.084085 -0.129069 -0.34861 -0.136467 -0.252258 -0.301362
0.001372 0.033854 0.168125 0.058958 0.009497 0.114482 0.107813 0.030209 0.033866 0.027713 0.000839 3e-06 0.034388 0.009898 0.000834 0.000209 0.03303 0.14417 0.148334 0.03875 5e-06 0 1e-06 0 0.000104 0 0 0 1e-06 0.000313 0.001146 0.002188 0.022202 0.058133 0.020947 0.057924 0.016146 0.174063 0.013646 0.16125 0.041672 0.009281 0.043444 0.011467 1e-06 5e-06 0.000626 0.001254 0.101671 0.008023 0.059696 0.007815 0.068333 0.000521 0.111667 0.006564 1e-06 0 0 0.000417 0 0 0 0.003333 -0.390324 0.002081 -0.349291 0.642495 -0.060496 -0.192823 0.388703 0.428072 0.245642 -0.540458 -0.550175 -0.524505 -0.541034 -0.510995 -0.090823 -0.449439 -0.254102 -0.094638 -0.349906 -0.18419 -0.385742 -0.554486 -0.770487 -0.647791 -0.741605
0.07448 0.052918 0.033543 0.020834 0.118126 0.128653 0.084079 0.058342 0.003855 0.007709 0.01823 0.014479 0.003022 0.000834 0 0 0.009615 0.04907 0.158439 0.058021 0.017198 0.038647 0.011983 0.003126 0.002396 0.000105 1e-06 3e-06 0.001875 0.001875 0.013021 0.015625 0.099271 0.090942 0.023854 0.160109 0.020729 0.112928 0.002917 0.060225 0.004792 0.004689 0.003021 0.002918 0.000625 0.030521 0 0.001563 0.047317 5e-06 0.06429 0.002918 0.076459 2e-06 0.155107 1e-06 0.000729 0.000729 0.000834 0.003959 0.000104 0.01021 3e-06 0.018334 -0.184756 0.492415 0.27729 0.436825 0.620608 0.383894 -0.64196 0.636882 0.408747 -0.425385 -0.399338 -0.378335 -0.416662 -0.439331 -0.370688 -0.790907 -0.235033 -0.274034 -0.266356 -0.020005 -0.369024 -0.246909 -0.234029 -0.093959 -0.287603
0.00625 0.005104 0.005625 0.013854 0.011563 0.004167 0.001875 0.001875 0.015833 0.003437 0.001458 0.002188 0.026771 0.003439 0.0025 0.002292 0.312828 0.202308 0.102818 0.105625 0.051073 0.004094 0.014168 0.039584 0.001563 0.001458 0.005833 0.016354 0.002604 0.004063 0.010208 0.017292 0 0.005104 0 0.021979 0 0.005521 0.002708 0.015 0 0.03198 0.001042 0.016458 0 0.005104 0.000104 0.003229 0.129505 0.171164 0.107422 0.162213 0.119688 0.021256 0.096771 0.02448 0 0.003229 0.003437 0.003021 0.000833 0.006667 0.038542 0.003646 1.38233 -0.698023 -0.488043 -0.077403 1.53378 1.43956 0.602245 1.07932 1.06348 -0.468422 -0.496259 -0.471725 -0.464838 0.34384 1.86219 1.43374 1.48592 -0.185303 -0.994013 -0.718134 -0.679073 -0.739184 -1.10715 -0.989498 -0.965256
0.037736 0.060947 0.026879 0.011459 0.055005 0.064376 0.0175 0.002083 0.04625 0.108229 0.117083 0.032187 0.050104 0.008021 0.001458 0.000625 0.044382 0.003028 0.000213 0.000119 0.008855 0.000107 2e-06 1.5e-05 0.006771 0.001146 0.000104 0 0.024063 0.063646 0.145626 0.062084 0.03323 0.067418 0.061459 0.055956 0.005417 0.020001 0.022292 0.010213 0.086979 0.020625 0.087396 0.017604 0.099896 0.000625 0.050208 0.000625 0.006365 0.024794 0.001252 0.023959 1.4e-05 0 2.3e-05 0.000313 0.007604 0.049271 0.003854 0.034897 0.010521 0.067292 0.023542 0.106459 0.647447 1.64317 1.5001 0.135334 0.491906 0.345393 0.40999 -0.714878 -0.840929 -0.686936 -0.627665 -0.619517 -0.61839 1.87563 2.0737 2.08211 2.13816 -2.02701 -1.85261 -1.96078 -1.93406 -1.46171 -1.36515 -1.37683 -1.37566
0.119797 0.14136 0.133753 0.063128 0.063232 0.049281 0.035337 0.002298 0.026043 0.000417 0 0 0.080419 0.000313 0 0.000104 0.231983 0.000633 0.000523 0.000729 0.009382 0.001669 0.000417 0.000208 0.00219 0.001458 0 0.000104 0.020211 0.013024 0.001464 0.000626 0.042924 0.108652 0.110734 0.11136 0.024375 0.116373 0.008542 0.085226 0.029377 0.011042 0.049689 0.017083 0 0 0 0.000104 0.153342 0.01125 0.07147 0.007604 1e-06 0 2e-06 0.001875 2e-06 0.001459 0.009484 0.025939 4e-06 0.00125 0.000106 0.000834 -0.712408 0.429724 0.369096 -0.737406 0.811164 0.8057 0.29145 1.73684 1.5522 -0.334144 -0.303303 -0.302692 -0.311226 -0.144397 -0.532629 -0.293304 -0.290908 0.467688 0.448839 0.351877 0.368961 -0.288634 -0.185963 -0.243126 -0.265709
