0.25 0.15 0.45 0.15
0.264706 0.264706 0.235294 0.235294
0.285714 0.285714 0.047619 0.380952
0.173913 0.391304 0.0434783 0.391304
0.2 0.333333 0.4 0.0666667
0.208333 0.166667 0.25 0.375
0.0588235 0.470588 0.352941 0.117647
0.272727 0.318182 0.0909091 0.318182
0.0952381 0.190476 0.380952 0.333333
0.24 0.36 0.08 0.32
0.227273 0.181818 0.181818 0.409091
0.0769231 0.230769 0.384615 0.307692
0.368421 0.315789 0.105263 0.210526
0.416667 0.0833333 0.166667 0.333333
0.25 0.1875 0.4375 0.125
0.285714 0.285714 0.285714 0.142857
0.0625 0.0625 0.3125 0.5625
0.111111 0.166667 0.5 0.222222
0.25 0.25 0.166667 0.333333
0.304348 0.26087 0.347826 0.0869565
0.181818 0.363636 0.363636 0.0909091
0.125 0.4375 0.25 0.1875
0.0625 0.4375 0.4375 0.0625
0.388889 0.222222 0.111111 0.277778
0.388889 0.333333 0.111111 0.166667
0.230769 0.269231 0.153846 0.346154
0.210526 0.210526 0.368421 0.210526
0.153846 0.615385 0.0769231 0.153846
0.04 0.36 0.24 0.36
0.1875 0.0625 0.4375 0.3125
0.0588235 0.411765 0.352941 0.176471
0.0909091 0.363636 0.0909091 0.454545
0.105263 0.263158 0.263158 0.368421
0.285714 0.285714 0.0714286 0.357143
0.388889 0.0555556 0.111111 0.444444
0.411765 0.176471 0.352941 0.0588235
0.222222 0.222222 0.296296 0.259259
0.235294 0.235294 0.176471 0.352941
0.214286 0.214286 0.214286 0.357143
0.157895 0.105263 0.315789 0.421053
0.0416667 0.333333 0.333333 0.291667
0.0625 0.125 0.25 0.5625
0.0909091 0.409091 0.272727 0.227273
0.0714286 0.321429 0.321429 0.285714
0.333333 0.0555556 0.444444 0.166667
0.125 0.25 0.5 0.125
0.285714 0.238095 0.380952 0.0952381
0.142857 0.428571 0.214286 0.214286
0.26087 0.304348 0.173913 0.26087
0.363636 0.272727 0.272727 0.0909091
0.3125 0.5 0.125 0.0625
0.375 0.208333 0.0833333 0.333333
0.333333 0.142857 0.428571 0.0952381
0.166667 0.25 0.5 0.0833333
0.5 0.142857 0.285714 0.0714286
0.25 0.166667 0.416667 0.166667
0.181818 0.409091 0.318182 0.0909091
0.0769231 0.384615 0.461538 0.0769231
0.3 0.266667 0.166667 0.266667
0.3 0.2 0.266667 0.233333
0.5 0.142857 0.285714 0.0714286
0.275862 0.172414 0.241379 0.310345
0.333333 0.0666667 0.466667 0.133333
0.176471 0.470588 0.294118 0.0588235
0.0526316 0.210526 0.421053 0.315789
0.2 0.35 0.1 0.35
0.0588235 0.176471 0.352941 0.411765
0.533333 0.133333 0.133333 0.2
0.15 0.2 0.3 0.35
0.1 0.15 0.3 0.45
0.142857 0.214286 0.571429 0.0714286
0.0666667 0.0666667 0.333333 0.533333
0.227273 0.363636 0.181818 0.227273
0.272727 0.318182 0.136364 0.272727
0.391304 0.391304 0.130435 0.0869565
0.333333 0.125 0.291667 0.25
0.307692 0.153846 0.0769231 0.461538
0.45 0.05 0.05 0.45
0.0526316 0.210526 0.421053 0.315789
0.25 0.208333 0.25 0.291667
0.166667 0.5 0.0833333 0.25
0.105263 0.105263 0.368421 0.421053
0.315789 0.0526316 0.473684 0.157895
0.3 0.05 0.25 0.4
0.269231 0.0384615 0.346154 0.346154
0.206897 0.310345 0.310345 0.172414
0.25 0.5 0.0625 0.1875
0.1875 0.375 0.125 0.3125
0.136364 0.227273 0.363636 0.272727
0.192308 0.307692 0.269231 0.230769
0.25 0.5625 0.125 0.0625
0.0454545 0.363636 0.318182 0.272727
0.25 0.4 0.3 0.05
0.238095 0.285714 0.0952381 0.380952
0.296296 0.222222 0.333333 0.148148
0.0869565 0.347826 0.217391 0.347826
0.269231 0.192308 0.269231 0.269231
0.181818 0.136364 0.363636 0.318182
0.133333 0.2 0.333333 0.333333
0.384615 0.307692 0.0769231 0.230769
0.333333 0.222222 0.333333 0.111111
0.166667 0.444444 0.277778 0.111111
0.5 0.285714 0.0714286 0.142857
0.111111 0.222222 0.388889 0.277778
0.304348 0.0434783 0.347826 0.304348
0.24 0.24 0.28 0.24
0.6 0.0666667 0.266667 0.0666667
0.192308 0.346154 0.115385 0.346154
0.192308 0.346154 0.346154 0.115385
0.142857 0.142857 0.357143 0.357143
0.129032 0.290323 0.290323 0.290323
0.193548 0.258065 0.258065 0.290323
0.375 0.1875 0.0625 0.375
0.117647 0.470588 0.235294 0.176471
0.318182 0.227273 0.181818 0.272727
0.3 0.233333 0.266667 0.2
0.111111 0.0555556 0.333333 0.5
0.346154 0.269231 0.307692 0.0769231
0.444444 0.277778 0.166667 0.111111
0.111111 0.111111 0.555556 0.222222
0.0909091 0.0909091 0.363636 0.454545
0.5625 0.125 0.25 0.0625
0.208333 0.0833333 0.333333 0.375
0.2 0.2 0.2 0.4
0.233333 0.3 0.266667 0.2
0.24 0.32 0.08 0.36
0.172414 0.241379 0.275862 0.310345
0.285714 0.238095 0.0952381 0.380952
0.454545 0.272727 0.0909091 0.181818
0.26087 0.347826 0.217391 0.173913
0.5 0.166667 0.25 0.0833333
0.133333 0.333333 0.466667 0.0666667
0.176471 0.470588 0.294118 0.0588235
0.36 0.16 0.12 0.36
0.0833333 0.333333 0.333333 0.25
0.321429 0.178571 0.321429 0.178571
0.421053 0.315789 0.105263 0.157895
0.529412 0.235294 0.176471 0.0588235
0.181818 0.0909091 0.0909091 0.636364
0.0833333 0.333333 0.416667 0.166667
0.35 0.4 0.1 0.15
0.347826 0.26087 0.173913 0.217391
0.238095 0.238095 0.0952381 0.428571
0.117647 0.0588235 0.470588 0.352941
0.166667 0.375 0.333333 0.125
0.384615 0.0769231 0.307692 0.230769
0.2 0.36 0.08 0.36
0.333333 0.259259 0.111111 0.296296
0.0588235 0.294118 0.470588 0.176471
0.0769231 0.0769231 0.615385 0.230769
0.111111 0.333333 0.333333 0.222222
0.388889 0.277778 0.0555556 0.277778
0.0625 0.4375 0.25 0.25
0.0833333 0.0833333 0.666667 0.166667
0.208333 0.208333 0.291667 0.291667
0.454545 0.181818 0.272727 0.0909091
0.0526316 0.473684 0.105263 0.368421
0.0555556 0.444444 0.333333 0.166667
0.321429 0.285714 0.0714286 0.321429
0.315789 0.473684 0.157895 0.0526316
0.125 0.125 0.3125 0.4375
0.230769 0.0769231 0.153846 0.538462
0.333333 0.111111 0.388889 0.166667
0.466667 0.0666667 0.0666667 0.4
0.45 0.35 0.1 0.1
0.142857 0.321429 0.321429 0.214286
0.0833333 0.25 0.5 0.166667
0.32 0.28 0.24 0.16
0.363636 0.0909091 0.318182 0.227273
0.272727 0.181818 0.181818 0.363636
0.315789 0.157895 0.315789 0.210526
0.25 0.2 0.25 0.3
0.357143 0.0714286 0.285714 0.285714
0.444444 0.111111 0.111111 0.333333
0.217391 0.347826 0.391304 0.0434783
0.285714 0.321429 0.107143 0.285714
0.214286 0.357143 0.357143 0.0714286
0.166667 0.0833333 0.333333 0.416667
0.384615 0.307692 0.0769231 0.230769
0.321429 0.214286 0.214286 0.25
0.125 0.1875 0.3125 0.375
0.05 0.45 0.35 0.15
0.272727 0.0454545 0.409091 0.272727
0.25 0.4 0.2 0.15
0.242424 0.272727 0.242424 0.242424
0.157895 0.421053 0.210526 0.210526
0.304348 0.173913 0.304348 0.217391
0.310345 0.310345 0.0689655 0.310345
0.0666667 0.266667 0.266667 0.4
0.1875 0.4375 0.25 0.125
0.142857 0.333333 0.428571 0.0952381
0.05 0.4 0.45 0.1
0.315789 0.210526 0.105263 0.368421
0.32 0.36 0.08 0.24
0.157895 0.157895 0.263158 0.421053
0.2 0.35 0.25 0.2
0.222222 0.222222 0.222222 0.333333
0.111111 0.111111 0.333333 0.444444
0.235294 0.176471 0.529412 0.0588235
0.133333 0.0666667 0.4 0.4
0.28 0.24 0.2 0.28
0.153846 0.153846 0.153846 0.538462
0.538462 0.0769231 0.230769 0.153846
0.238095 0.285714 0.238095 0.238095
0.166667 0.166667 0.444444 0.222222
0.173913 0.347826 0.347826 0.130435
0.176471 0.294118 0.235294 0.294118
0.259259 0.333333 0.0740741 0.333333
0.333333 0.0952381 0.333333 0.238095
0.111111 0.277778 0.444444 0.166667
0.409091 0.272727 0.0909091 0.227273
0.35 0.25 0.25 0.15
0.142857 0.285714 0.5 0.0714286
0.103448 0.310345 0.275862 0.310345
0.290323 0.290323 0.225806 0.193548
0.222222 0.222222 0.333333 0.222222
0.275862 0.206897 0.310345 0.206897
0.227273 0.318182 0.318182 0.136364
0.35 0.15 0.45 0.05
0.266667 0.266667 0.333333 0.133333
0.318182 0.0454545 0.272727 0.363636
0.346154 0.269231 0.115385 0.269231
0.391304 0.26087 0.130435 0.217391
0.35 0.1 0.4 0.15
0.4375 0.1875 0.3125 0.0625
0.214286 0.214286 0.285714 0.285714
0.352941 0.235294 0.235294 0.176471
0.333333 0.148148 0.185185 0.333333
0.235294 0.411765 0.176471 0.176471
0.529412 0.117647 0.0588235 0.294118
0.380952 0.0952381 0.285714 0.238095
0.115385 0.346154 0.192308 0.346154
0.0833333 0.0833333 0.166667 0.666667
0.214286 0.321429 0.25 0.214286
0.294118 0.235294 0.235294 0.235294
0.666667 0.0833333 0.0833333 0.166667
0.24 0.28 0.16 0.32
0.473684 0.263158 0.0526316 0.210526
0.047619 0.333333 0.285714 0.333333
0.222222 0.444444 0.222222 0.111111
0.307692 0.269231 0.346154 0.0769231
0.130435 0.391304 0.0869565 0.391304
0.181818 0.409091 0.272727 0.136364
0.3 0.2 0.1 0.4
0.411765 0.117647 0.176471 0.294118
0.36 0.28 0.16 0.2
0.375 0.375 0.1875 0.0625
0.35 0.4 0.1 0.15
0.0714286 0.142857 0.142857 0.642857
0.409091 0.272727 0.0909091 0.227273
0.157895 0.421053 0.315789 0.105263
0.375 0.3125 0.25 0.0625
0.1 0.3 0.35 0.25
0.25 0.291667 0.125 0.333333
0.333333 0.444444 0.0555556 0.166667
0.0454545 0.318182 0.272727 0.363636
0.421053 0.0526316 0.315789 0.210526
0.32 0.2 0.32 0.16
0.333333 0.25 0.125 0.291667
0.28 0.32 0.2 0.2
0.16 0.28 0.28 0.28
0.157895 0.0526316 0.473684 0.315789
0.269231 0.269231 0.153846 0.307692
0.208333 0.291667 0.25 0.25
0.178571 0.178571 0.321429 0.321429
0.117647 0.235294 0.294118 0.352941
0.0526316 0.421053 0.105263 0.421053
0.346154 0.0769231 0.230769 0.346154
0.363636 0.318182 0.272727 0.0454545
0.315789 0.157895 0.105263 0.421053
0.266667 0.333333 0.2 0.2
0.136364 0.136364 0.318182 0.409091
0.375 0.291667 0.125 0.208333
0.235294 0.176471 0.0588235 0.529412
0.26087 0.0434783 0.304348 0.391304
0.15 0.2 0.45 0.2
0.125 0.25 0.375 0.25
0.275862 0.241379 0.206897 0.275862
0.533333 0.266667 0.133333 0.0666667
0.130435 0.217391 0.391304 0.26087
0.259259 0.296296 0.185185 0.259259
0.0952381 0.380952 0.428571 0.0952381
0.230769 0.115385 0.346154 0.307692
0.2 0.3 0.45 0.05
0.153846 0.307692 0.307692 0.230769
0.310345 0.275862 0.206897 0.206897
0.285714 0.357143 0.285714 0.0714286
0.0555556 0.166667 0.277778 0.5
0.142857 0.380952 0.142857 0.333333
0.173913 0.304348 0.304348 0.217391
0.277778 0.166667 0.5 0.0555556
0.35 0.1 0.35 0.2
0.285714 0.285714 0.214286 0.214286
0.333333 0.444444 0.111111 0.111111
0.190476 0.333333 0.142857 0.333333
0.315789 0.0526316 0.421053 0.210526
0.333333 0.0416667 0.375 0.25
0.473684 0.157895 0.157895 0.210526
0.285714 0.333333 0.047619 0.333333
0.615385 0.153846 0.0769231 0.153846
0.266667 0.2 0.3 0.233333
0.0625 0.4375 0.3125 0.1875
0.192308 0.269231 0.269231 0.269231
0.291667 0.125 0.375 0.208333
0.3 0.15 0.1 0.45
0.28 0.16 0.28 0.28
0.217391 0.217391 0.26087 0.304348
0.263158 0.368421 0.157895 0.210526
0.272727 0.0909091 0.272727 0.363636
0.117647 0.0588235 0.470588 0.352941
0.259259 0.333333 0.296296 0.111111
0.0869565 0.26087 0.304348 0.347826
0.047619 0.285714 0.380952 0.285714
0.36 0.04 0.28 0.32
0.272727 0.227273 0.136364 0.363636
0.24 0.12 0.36 0.28
0.35 0.15 0.35 0.15
0.363636 0.272727 0.227273 0.136364
0.277778 0.277778 0.277778 0.166667
0.0526316 0.210526 0.473684 0.263158
0.391304 0.26087 0.304348 0.0434783
0.166667 0.0833333 0.0833333 0.666667
0.36 0.2 0.32 0.12
0.233333 0.266667 0.266667 0.233333
0.166667 0.166667 0.291667 0.375
0.285714 0.321429 0.178571 0.214286
0.241379 0.206897 0.275862 0.275862
0.0555556 0.388889 0.277778 0.277778
0.105263 0.263158 0.263158 0.368421
0.285714 0.321429 0.285714 0.107143
0.380952 0.190476 0.285714 0.142857
0.0769231 0.153846 0.307692 0.461538
0.233333 0.3 0.233333 0.233333
0.28 0.32 0.36 0.04
0.24 0.24 0.28 0.24
0.0526316 0.421053 0.0526316 0.473684
0.111111 0.222222 0.444444 0.222222
0.142857 0.428571 0.190476 0.238095
0.157895 0.105263 0.473684 0.263158
0.05 0.25 0.3 0.4
0.35 0.4 0.1 0.15
0.222222 0.333333 0.166667 0.277778
0.266667 0.333333 0.0666667 0.333333
0.333333 0.296296 0.0740741 0.296296
0.333333 0.190476 0.190476 0.285714
0.05 0.1 0.4 0.45
0.0909091 0.0909091 0.0909091 0.727273
0.222222 0.277778 0.444444 0.0555556
0.347826 0.26087 0.0869565 0.304348
0.166667 0.416667 0.25 0.166667
0.0833333 0.25 0.25 0.416667
0.307692 0.307692 0.230769 0.153846
0.125 0.375 0.375 0.125
0.238095 0.0952381 0.285714 0.380952
0.136364 0.318182 0.363636 0.181818
0.192308 0.307692 0.230769 0.269231
0.388889 0.111111 0.111111 0.388889
0.346154 0.307692 0.115385 0.230769
0.2 0.1 0.4 0.3
0.28 0.24 0.16 0.32
0.470588 0.176471 0.117647 0.235294
0.25 0.333333 0.208333 0.208333
0.36 0.36 0.24 0.04
0.411765 0.176471 0.117647 0.294118
0.2 0.0666667 0.6 0.133333
0.0666667 0.466667 0.4 0.0666667
0.454545 0.272727 0.0909091 0.181818
0.25 0.05 0.3 0.4
0.181818 0.318182 0.136364 0.363636
0.0666667 0.2 0.2 0.533333
0.363636 0.363636 0.0909091 0.181818
0.368421 0.315789 0.105263 0.210526
0.173913 0.130435 0.347826 0.347826
0.321429 0.285714 0.107143 0.285714
0.05 0.3 0.3 0.35
0.4 0.15 0.3 0.15
0.291667 0.208333 0.291667 0.208333
0.0833333 0.166667 0.333333 0.416667
0.0714286 0.5 0.214286 0.214286
0.529412 0.0588235 0.176471 0.235294
0.227273 0.318182 0.136364 0.318182
0.272727 0.272727 0.136364 0.318182
0.176471 0.176471 0.294118 0.352941
0.26087 0.304348 0.0434783 0.391304
0.533333 0.133333 0.0666667 0.266667
0.242424 0.212121 0.272727 0.272727
0.272727 0.409091 0.0454545 0.272727
0.214286 0.285714 0.142857 0.357143
0.153846 0.153846 0.461538 0.230769
0.3125 0.1875 0.125 0.375
0.157895 0.368421 0.421053 0.0526316
0.0714286 0.357143 0.214286 0.357143
0.304348 0.0434783 0.26087 0.391304
0.238095 0.142857 0.380952 0.238095
0.176471 0.117647 0.294118 0.411765
0.391304 0.26087 0.217391 0.130435
0.2 0.3 0.3 0.2
0.142857 0.321429 0.285714 0.25
0.0833333 0.333333 0.25 0.333333
0.142857 0.357143 0.142857 0.357143
0.45 0.1 0.4 0.05
0.125 0.125 0.625 0.125
0.272727 0.272727 0.409091 0.0454545
0.05 0.35 0.15 0.45
0.148148 0.296296 0.222222 0.333333
0.4 0.133333 0.4 0.0666667
0.153846 0.192308 0.307692 0.346154
0.310345 0.241379 0.137931 0.310345
0.181818 0.318182 0.363636 0.136364
0.347826 0.0869565 0.173913 0.391304
0.4 0.2 0.2 0.2
0.0526316 0.105263 0.368421 0.473684
0.275862 0.275862 0.137931 0.310345
0.235294 0.0588235 0.411765 0.294118
0.272727 0.545455 0.0909091 0.0909091
0.375 0.375 0.0416667 0.208333
